user_id,session,type,x,y,time
0,0,0,2701,754,0.0010004043579101562
0,0,0,2695,759,0.0009970664978027344
0,0,0,2691,763,0.000997304916381836
0,0,0,2687,767,0.000997304916381836
0,0,0,2681,772,0.000997304916381836
0,0,0,2676,778,0.000997304916381836
0,0,0,2670,782,0.0009975433349609375
0,0,0,2664,789,0.0005004405975341797
0,0,0,2658,793,0.0010008811950683594
0,0,0,2654,797,0.0009970664978027344
0,0,0,2648,802,0.0009970664978027344
0,0,0,2643,806,0.000997304916381836
0,0,0,2637,812,0.0009970664978027344
0,0,0,2633,815,0.000997781753540039
0,0,0,2627,819,0.0010342597961425781
0,0,0,2623,825,0.001001596450805664
0,0,0,2619,829,0.0010223388671875
0,0,0,2613,832,0.0010066032409667969
0,0,0,2609,836,0.0009996891021728516
0,0,0,2601,843,0.000997304916381836
0,0,0,2597,847,0.000997304916381836
0,0,0,2592,851,0.0009975433349609375
0,0,0,2588,855,0.000997304916381836
0,0,0,2582,860,0.0009970664978027344
0,0,0,2578,864,0.0009975433349609375
0,0,0,2572,868,0.000997304916381836
0,0,0,2568,872,0.000997304916381836
0,0,0,2562,877,0.000997304916381836
0,0,0,2558,881,0.0009975433349609375
0,0,0,2554,884,0.0009963512420654297
0,0,0,2550,888,0.0010180473327636719
0,0,0,2542,894,0.0009860992431640625
0,0,0,2538,898,0.0010001659393310547
0,0,0,2532,903,0.0009970664978027344
0,0,0,2528,906,0.0009975433349609375
0,0,0,2522,910,0.000997304916381836
0,0,0,2516,914,0.000997304916381836
0,0,0,2512,918,0.0009975433349609375
0,0,0,2508,923,0.0009961128234863281
0,0,0,2504,927,0.0009975433349609375
0,0,0,2498,929,0.0
0,0,0,2494,934,0.0002467632293701172
0,0,0,2490,936,0.0008857250213623047
0,0,0,2484,940,0.0010004043579101562
0,0,0,2478,945,0.000997304916381836
0,0,0,2472,950,0.000997304916381836
0,0,0,2468,954,0.0009975433349609375
0,0,0,2464,956,0.0009970664978027344
0,0,0,2458,961,0.0009970664978027344
0,0,0,2454,965,0.0009975433349609375
0,0,0,2448,968,0.000997304916381836
0,0,0,2444,970,0.0009458065032958984
0,0,0,2440,974,0.00099945068359375
0,0,0,2437,977,0.0009982585906982422
0,0,0,2431,981,0.0009965896606445312
0,0,0,2427,984,0.0009970664978027344
0,0,0,2421,988,0.000997304916381836
0,0,0,2417,991,0.0009984970092773438
0,0,0,2413,993,0.0009965896606445312
0,0,0,2409,996,0.0009984970092773438
0,0,0,2405,998,0.001085042953491211
0,0,0,2400,1001,0.0010013580322265625
0,0,0,2397,1004,0.0009968280792236328
0,0,0,2393,1006,0.0009970664978027344
0,0,0,2390,1008,0.000997304916381836
0,0,0,2386,1010,0.0009965896606445312
0,0,0,2383,1011,0.0009975433349609375
0,0,0,2379,1014,0.0009980201721191406
0,0,0,2375,1017,0.000997304916381836
0,0,0,2372,1018,0.0009965896606445312
0,0,0,2368,1021,0.000997781753540039
0,0,0,2365,1022,0.0010271072387695312
0,0,0,2363,1023,0.0009679794311523438
0,0,0,2360,1026,0.000997781753540039
0,0,0,2357,1026,0.0009958744049072266
0,0,0,2356,1027,0.0009982585906982422
0,0,0,2353,1028,0.000997304916381836
0,0,0,2351,1029,0.000997304916381836
0,0,0,2349,1029,0.000997304916381836
0,0,0,2346,1030,0.0009963512420654297
0,0,0,2345,1030,0.000997781753540039
0,0,0,2343,1031,0.0011012554168701172
0,0,0,2342,1031,0.000934600830078125
0,0,0,2341,1032,0.0010001659393310547
0,0,0,2340,1032,0.0009970664978027344
0,0,0,2339,1032,0.0009980201721191406
0,0,0,2337,1032,0.0009975433349609375
0,0,0,2336,1033,0.0019943714141845703
0,0,0,2335,1033,0.0009975433349609375
0,0,0,2334,1033,0.001848459243774414
0,0,0,2333,1033,0.0019943714141845703
0,0,0,2333,1033,0.00897669792175293
0,0,0,2333,1032,0.005215644836425781
0,0,0,2332,1031,0.001995563507080078
0,0,0,2332,1030,0.001486063003540039
0,0,0,2332,1029,0.0009367465972900391
0,0,0,2332,1028,0.001997709274291992
0,0,0,2332,1027,0.0
0,0,0,2332,1026,0.0009663105010986328
0,0,0,2332,1024,0.0009970664978027344
0,0,0,2332,1023,0.0009975433349609375
0,0,0,2332,1022,0.000997304916381836
0,0,0,2332,1021,0.0
0,0,0,2332,1020,0.0009734630584716797
0,0,0,2332,1018,0.0
0,0,0,2332,1017,0.0
0,0,0,2332,1015,0.0
0,0,0,2331,1014,0.0
0,0,0,2331,1012,0.0009737014770507812
0,0,0,2331,1011,0.0010211467742919922
0,0,0,2331,1009,0.0
0,0,0,2331,1006,0.0009734630584716797
0,0,0,2331,1004,0.000997304916381836
0,0,0,2331,1002,0.0010213851928710938
0,0,0,2331,1001,0.0009980201721191406
0,0,0,2331,999,0.0009982585906982422
0,0,0,2331,996,0.0009710788726806641
0,0,0,2331,994,0.0010221004486083984
0,0,0,2331,992,0.000997304916381836
0,0,0,2330,990,0.0009968280792236328
0,0,0,2330,987,0.000997781753540039
0,0,0,2330,985,0.0010042190551757812
0,0,0,2330,981,0.0009942054748535156
0,0,0,2329,979,0.000993490219116211
0,0,0,2329,977,0.0005891323089599609
0,0,0,2329,973,0.0009992122650146484
0,0,0,2329,971,0.0009796619415283203
0,0,0,2329,969,0.0009996891021728516
0,0,0,2328,966,0.0014767646789550781
0,0,0,2328,962,0.0008914470672607422
0,0,0,2328,959,0.0010259151458740234
0,0,0,2328,956,0.0009999275207519531
0,0,0,2326,954,0.0009970664978027344
0,0,0,2326,950,0.000997304916381836
0,0,0,2325,946,0.0009970664978027344
0,0,0,2325,943,0.0009975433349609375
0,0,0,2325,939,0.000997304916381836
0,0,0,2324,937,0.0009975433349609375
0,0,0,2324,933,0.000997304916381836
0,0,0,2324,929,0.0009968280792236328
0,0,0,2324,927,0.0009975433349609375
0,0,0,2323,923,0.0009970664978027344
0,0,0,2323,919,0.00099945068359375
0,0,0,2321,915,0.0010139942169189453
0,0,0,2321,912,0.0009865760803222656
0,0,0,2320,908,0.0009891986846923828
0,0,0,2320,904,0.0010089874267578125
0,0,0,2320,900,0.0009963512420654297
0,0,0,2319,897,0.0010151863098144531
0,0,0,2317,893,0.0009865760803222656
0,0,0,2317,889,0.0009982585906982422
0,0,0,2316,885,0.0009984970092773438
0,0,0,2316,881,0.0010008811950683594
0,0,0,2315,878,0.0006182193756103516
0,0,0,2315,874,0.0010001659393310547
0,0,0,2314,870,0.000997781753540039
0,0,0,2314,866,0.0009965896606445312
0,0,0,2312,862,0.000997304916381836
0,0,0,2312,859,0.0009970664978027344
0,0,0,2311,853,0.0011374950408935547
0,0,0,2311,850,0.0010008811950683594
0,0,0,2310,846,0.0009968280792236328
0,0,0,2308,842,0.000997304916381836
0,0,0,2308,838,0.0009963512420654297
0,0,0,2307,834,0.0009984970092773438
0,0,0,2306,830,0.0009961128234863281
0,0,0,2306,827,0.0009980201721191406
0,0,0,2305,824,0.0009968280792236328
0,0,0,2305,821,0.0008826255798339844
0,0,0,2303,817,0.0009810924530029297
0,0,0,2302,813,0.0010099411010742188
0,0,0,2302,809,0.0010004043579101562
0,0,0,2301,805,0.0009963512420654297
0,0,0,2301,802,0.0009968280792236328
0,0,0,2300,799,0.0009987354278564453
0,0,0,2298,795,0.0009963512420654297
0,0,0,2297,791,0.0009987354278564453
0,0,0,2297,789,0.0009958744049072266
0,0,0,2296,785,0.0009970664978027344
0,0,0,2296,783,0.0011365413665771484
0,0,0,2295,781,0.0012912750244140625
0,0,0,2293,778,0.0010287761688232422
0,0,0,2293,775,0.0009686946868896484
0,0,0,2292,772,0.0010263919830322266
0,0,0,2292,770,0.0009982585906982422
0,0,0,2290,768,0.0009675025939941406
0,0,0,2290,765,0.0006563663482666016
0,0,0,2288,763,0.0010004043579101562
0,0,0,2288,761,0.0009980201721191406
0,0,0,2288,758,0.0009403228759765625
0,0,0,2287,757,0.0009996891021728516
0,0,0,2286,755,0.000997781753540039
0,0,0,2286,754,0.0009975433349609375
0,0,0,2285,752,0.000997304916381836
0,0,0,2285,751,0.0010478496551513672
0,0,0,2285,750,0.0010004043579101562
0,0,0,2284,748,0.0009968280792236328
0,0,0,2284,747,0.0009980201721191406
0,0,0,2283,746,0.0010132789611816406
0,0,0,2283,745,0.002307891845703125
0,0,0,2283,744,0.0005996227264404297
0,0,0,2282,744,0.0
0,0,0,2282,743,0.0009970664978027344
0,0,0,2282,742,0.002439260482788086
0,0,0,2281,742,0.0010025501251220703
0,0,0,2280,742,0.023988723754882812
0,0,0,2280,742,0.0032012462615966797
0,0,0,2280,743,0.002004384994506836
0,0,0,2279,744,0.0019981861114501953
0,0,0,2279,745,0.0009958744049072266
0,0,0,2279,746,0.0007865428924560547
0,0,0,2278,747,0.0008859634399414062
0,0,0,2278,748,0.0009992122650146484
0,0,0,2277,749,0.000997781753540039
0,0,0,2277,750,0.0008883476257324219
0,0,0,2276,752,0.00106048583984375
0,0,0,2276,753,0.0013039112091064453
0,0,0,2275,755,0.0009553432464599609
0,0,0,2275,757,0.0005540847778320312
0,0,0,2274,760,0.0010006427764892578
0,0,0,2274,762,0.0009968280792236328
0,0,0,2274,764,0.0009975433349609375
0,0,0,2273,767,0.000997304916381836
0,0,0,2273,770,0.000997304916381836
0,0,0,2271,773,0.000997304916381836
0,0,0,2271,775,0.0015239715576171875
0,0,0,2270,779,0.0009074211120605469
0,0,0,2270,783,0.0009996891021728516
0,0,0,2270,786,0.0006284713745117188
0,0,0,2269,792,0.0010001659393310547
0,0,0,2269,794,0.0014636516571044922
0,0,0,2269,799,0.0010001659393310547
0,0,0,2267,805,0.0004456043243408203
0,0,0,2267,808,0.0014605522155761719
0,0,0,2267,814,0.0005269050598144531
0,0,0,2267,817,0.0010957717895507812
0,0,0,2267,823,0.0009999275207519531
0,0,0,2266,828,0.0009567737579345703
0,0,0,2266,833,0.001089334487915039
0,0,0,2266,838,0.0010001659393310547
0,0,0,2266,844,0.0009965896606445312
0,0,0,2266,851,0.000997781753540039
0,0,0,2266,856,0.0009965896606445312
0,0,0,2266,863,0.000997781753540039
0,0,0,2266,868,0.0009970664978027344
0,0,0,2266,873,0.000997304916381836
0,0,0,2266,880,0.0010952949523925781
0,0,0,2266,885,0.0009984970092773438
0,0,0,2266,891,0.0008299350738525391
0,0,0,2266,898,0.0010008811950683594
0,0,0,2267,903,0.0009455680847167969
0,0,0,2267,910,0.0009999275207519531
0,0,0,2267,916,0.0009982585906982422
0,0,0,2268,925,0.0010080337524414062
0,0,0,2268,930,0.0010001659393310547
0,0,0,2269,935,0.0009970664978027344
0,0,0,2269,942,0.0014104843139648438
0,0,0,2269,948,0.0010306835174560547
0,0,0,2271,953,0.0011434555053710938
0,0,0,2272,958,0.0008897781372070312
0,0,0,2272,964,0.0006356239318847656
0,0,0,2273,969,0.0009999275207519531
0,0,0,2273,974,0.00099945068359375
0,0,0,2275,980,0.0009963512420654297
0,0,0,2275,985,0.0009958744049072266
0,0,0,2276,989,0.0009980201721191406
0,0,0,2277,996,0.0009970664978027344
0,0,0,2279,1000,0.0009970664978027344
0,0,0,2279,1003,0.000997304916381836
0,0,0,2280,1007,0.0009975433349609375
0,0,0,2281,1011,0.0009968280792236328
0,0,0,2283,1015,0.001438140869140625
0,0,0,2283,1019,0.0004928112030029297
0,0,0,2284,1021,0.0010004043579101562
0,0,0,2285,1024,0.000997304916381836
0,0,0,2286,1026,0.000997304916381836
0,0,0,2287,1030,0.0009937286376953125
0,0,0,2289,1032,0.0010008811950683594
0,0,0,2290,1035,0.0010097026824951172
0,0,0,2291,1037,0.0009999275207519531
0,0,0,2292,1038,0.0009725093841552734
0,0,0,2292,1039,0.0010006427764892578
0,0,0,2293,1040,0.0011119842529296875
0,0,0,2294,1042,0.0008847713470458984
0,0,0,2295,1043,0.0010001659393310547
0,0,0,2296,1043,0.00099945068359375
0,0,0,2297,1044,0.0009951591491699219
0,0,0,2298,1045,0.000997781753540039
0,0,0,2299,1046,0.0024442672729492188
0,0,0,2300,1046,0.0010042190551757812
0,0,0,2301,1046,0.000997781753540039
0,0,0,2301,1047,0.0010020732879638672
0,0,0,2302,1047,0.0005559921264648438
0,0,0,2303,1047,0.002023935317993164
0,0,0,2304,1047,0.0015192031860351562
0,0,0,2305,1047,0.003895282745361328
0,0,0,2306,1047,0.003140687942504883
0,0,0,2307,1047,0.0019431114196777344
0,0,0,2308,1047,0.004061698913574219
0,0,0,2309,1047,0.0029485225677490234
0,0,0,2310,1046,0.0
0,0,0,2310,1045,0.0004444122314453125
0,0,0,2311,1044,0.0019974708557128906
0,0,0,2312,1043,0.002000093460083008
0,0,0,2313,1043,0.0009772777557373047
0,0,0,2313,1042,0.0007708072662353516
0,0,0,2313,1041,0.0010135173797607422
0,0,0,2314,1041,0.0014090538024902344
0,0,0,2314,1040,0.0007581710815429688
0,0,0,2315,1039,0.0010285377502441406
0,0,0,2316,1038,0.0009975433349609375
0,0,0,2316,1037,0.0007905960083007812
0,0,0,2316,1036,0.0009999275207519531
0,0,0,2317,1035,0.000997304916381836
0,0,0,2318,1034,0.0009980201721191406
0,0,0,2318,1033,0.000997304916381836
0,0,0,2319,1032,0.000997781753540039
0,0,0,2320,1031,0.0009553432464599609
0,0,0,2320,1030,0.0010001659393310547
0,0,0,2320,1029,0.0009970664978027344
0,0,0,2321,1028,0.0009968280792236328
0,0,0,2322,1027,0.0009324550628662109
0,0,0,2322,1026,0.0009996891021728516
0,0,0,2322,1024,0.0009937286376953125
0,0,0,2323,1023,0.00099945068359375
0,0,0,2324,1022,0.0009984970092773438
0,0,0,2324,1020,0.0010302066802978516
0,0,0,2324,1019,0.0010061264038085938
0,0,0,2325,1018,0.0010006427764892578
0,0,0,2325,1017,0.0009963512420654297
0,0,0,2325,1015,0.000997781753540039
0,0,0,2326,1014,0.0009968280792236328
0,0,0,2326,1013,0.000997781753540039
0,0,0,2326,1011,0.000997781753540039
0,0,0,2326,1010,0.000997304916381836
0,0,0,2327,1008,0.0009975433349609375
0,0,0,2327,1007,0.0
0,0,0,2327,1003,0.000997781753540039
0,0,0,2327,1001,0.0009970664978027344
0,0,0,2328,1000,0.0009965896606445312
0,0,0,2328,998,0.0009970664978027344
0,0,0,2328,997,0.0009984970092773438
0,0,0,2328,995,0.0
0,0,0,2328,993,0.0009987354278564453
0,0,0,2328,990,0.0009968280792236328
0,0,0,2328,988,0.0010020732879638672
0,0,0,2328,986,0.0009927749633789062
0,0,0,2328,984,0.000997304916381836
0,0,0,2328,981,0.0009965896606445312
0,0,0,2328,978,0.0009968280792236328
0,0,0,2328,975,0.0009984970092773438
0,0,0,2328,973,0.000997304916381836
0,0,0,2328,969,0.0
0,0,0,2328,967,0.0009982585906982422
0,0,0,2328,963,0.0009968280792236328
0,0,0,2328,961,0.0009975433349609375
0,0,0,2327,959,0.0009970664978027344
0,0,0,2327,955,0.0009975433349609375
0,0,0,2325,951,0.000997304916381836
0,0,0,2325,947,0.000997304916381836
0,0,0,2324,945,0.000997304916381836
0,0,0,2323,941,0.0009975433349609375
0,0,0,2323,936,0.0009970664978027344
0,0,0,2322,932,0.000997304916381836
0,0,0,2320,928,0.000997304916381836
0,0,0,2319,924,0.000997781753540039
0,0,0,2318,920,0.0009968280792236328
0,0,0,2317,917,0.0009975433349609375
0,0,0,2315,911,0.000997304916381836
0,0,0,2313,907,0.000997304916381836
0,0,0,2311,903,0.0009975433349609375
0,0,0,2310,900,0.0009970664978027344
0,0,0,2309,894,0.0009975433349609375
0,0,0,2306,890,0.000997304916381836
0,0,0,2303,885,0.000997304916381836
0,0,0,2302,881,0.000997304916381836
0,0,0,2299,877,0.000997304916381836
0,0,0,2297,871,0.0009989738464355469
0,0,0,2294,867,0.0009961128234863281
0,0,0,2291,864,0.0009965896606445312
0,0,0,2289,860,0.000997781753540039
0,0,0,2286,856,0.0
0,0,0,2283,852,0.0
0,0,0,2281,848,0.0009720325469970703
0,0,0,2278,842,0.0
0,0,0,2274,840,0.00012755393981933594
0,0,0,2272,836,0.0010008811950683594
0,0,0,2267,830,0.000997304916381836
0,0,0,2265,827,0.000997304916381836
0,0,0,2261,823,0.0009970664978027344
0,0,0,2257,821,0.000997781753540039
0,0,0,2253,817,0.0009970664978027344
0,0,0,2249,814,0.000997304916381836
0,0,0,2246,812,0.0009975433349609375
0,0,0,2242,809,0.0009961128234863281
0,0,0,2238,805,0.0009822845458984375
0,0,0,2235,804,0.0010004043579101562
0,0,0,2231,801,0.000997304916381836
0,0,0,2227,799,0.0009975433349609375
0,0,0,2221,796,0.0009970664978027344
0,0,0,2217,794,0.000997304916381836
0,0,0,2213,792,0.0009975433349609375
0,0,0,2209,791,0.0009970664978027344
0,0,0,2204,789,0.000997304916381836
0,0,0,2200,788,0.000997304916381836
0,0,0,2196,787,0.000997304916381836
0,0,0,2191,787,0.0009975433349609375
0,0,0,2187,785,0.000997304916381836
0,0,0,2184,785,0.000997304916381836
0,0,0,2180,784,0.000997304916381836
0,0,0,2175,784,0.000997304916381836
0,0,0,2169,784,0.0009975433349609375
0,0,0,2165,783,0.000997781753540039
0,0,0,2160,783,0.0009963512420654297
0,0,0,2156,783,0.0009975433349609375
0,0,0,2153,783,0.000997781753540039
0,0,0,2149,783,0.0009968280792236328
0,0,0,2145,783,0.0009975433349609375
0,0,0,2140,783,0.0009975433349609375
0,0,0,2136,783,0.0011301040649414062
0,0,0,2132,783,0.0009996891021728516
0,0,0,2129,784,0.0009982585906982422
0,0,0,2123,786,0.0009968280792236328
0,0,0,2119,786,0.000997781753540039
0,0,0,2114,787,0.0009987354278564453
0,0,0,2110,788,0.000995635986328125
0,0,0,2106,790,0.0009968280792236328
0,0,0,2103,791,0.0009744167327880859
0,0,0,2099,794,0.00099945068359375
0,0,0,2095,795,0.0010526180267333984
0,0,0,2089,796,0.001001119613647461
0,0,0,2086,797,0.0009984970092773438
0,0,0,2082,800,0.000995635986328125
0,0,0,2078,801,0.0009975433349609375
0,0,0,2074,804,0.0009965896606445312
0,0,0,2070,807,0.0009968280792236328
0,0,0,2064,811,0.00093841552734375
0,0,0,2060,813,0.0010228157043457031
0,0,0,2056,816,0.0009996891021728516
0,0,0,2052,819,0.0009987354278564453
0,0,0,2050,821,0.000995635986328125
0,0,0,2046,825,0.0009975433349609375
0,0,0,2042,828,0.000997781753540039
0,0,0,2039,832,0.0009970664978027344
0,0,0,2035,834,0.000997781753540039
0,0,0,2033,838,0.0009963512420654297
0,0,0,2029,842,0.000997781753540039
0,0,0,2025,846,0.0009975433349609375
0,0,0,2022,849,0.000997304916381836
0,0,0,2018,855,0.0009982585906982422
0,0,0,2015,859,0.000997304916381836
0,0,0,2013,863,0.0009970664978027344
0,0,0,2010,866,0.000997304916381836
0,0,0,2007,870,0.0009975433349609375
0,0,0,2005,876,0.0009963512420654297
0,0,0,2002,880,0.0009980201721191406
0,0,0,1999,885,0.000997304916381836
0,0,0,1998,889,0.000997304916381836
0,0,0,1995,895,0.0009970664978027344
0,0,0,1993,899,0.000997304916381836
0,0,0,1990,904,0.0009975433349609375
0,0,0,1988,910,0.000997304916381836
0,0,0,1986,916,0.0009975433349609375
0,0,0,1984,919,0.0009968280792236328
0,0,0,1983,925,0.0009984970092773438
0,0,0,1982,930,0.0009958744049072266
0,0,0,1980,934,0.0010051727294921875
0,0,0,1979,939,0.001001119613647461
0,0,0,1978,945,0.0009968280792236328
0,0,0,1976,949,0.0009970664978027344
0,0,0,1975,954,0.000997781753540039
0,0,0,1974,958,0.0
0,0,0,1972,963,0.0009982585906982422
0,0,0,1971,971,0.000997304916381836
0,0,0,1971,976,0.000997304916381836
0,0,0,1970,980,0.000997304916381836
0,0,0,1970,984,0.000997304916381836
0,0,0,1970,989,0.0009975433349609375
0,0,0,1968,993,0.000997304916381836
0,0,0,1968,996,0.00027108192443847656
0,0,0,1968,1000,0.0010008811950683594
0,0,0,1968,1004,0.000997304916381836
0,0,0,1968,1009,0.000997304916381836
0,0,0,1968,1013,0.0010223388671875
0,0,0,1968,1015,0.000997304916381836
0,0,0,1968,1019,0.0009968280792236328
0,0,0,1968,1024,0.0009989738464355469
0,0,0,1968,1026,0.0009949207305908203
0,0,0,1969,1030,0.0009734630584716797
0,0,0,1969,1032,0.0010221004486083984
0,0,0,1969,1036,0.0009725093841552734
0,0,0,1970,1039,0.0010213851928710938
0,0,0,1971,1041,0.000997781753540039
0,0,0,1971,1043,0.000997781753540039
0,0,0,1972,1046,0.0009725093841552734
0,0,0,1973,1048,0.0010256767272949219
0,0,0,1974,1049,0.000993490219116211
0,0,0,1977,1051,0.000997781753540039
0,0,0,1978,1054,0.0009725093841552734
0,0,0,1980,1056,0.0010280609130859375
0,0,0,1981,1057,0.0009908676147460938
0,0,0,1982,1059,0.000997781753540039
0,0,0,1985,1060,0.0009968280792236328
0,0,0,1986,1061,0.000972747802734375
0,0,0,1988,1063,0.0009975433349609375
0,0,0,1990,1064,0.0010225772857666016
0,0,0,1993,1065,0.0010008811950683594
0,0,0,1995,1066,0.0009927749633789062
0,0,0,1998,1067,0.0009975433349609375
0,0,0,2000,1069,0.0009999275207519531
0,0,0,2002,1070,0.0009694099426269531
0,0,0,2005,1070,0.0013899803161621094
0,0,0,2008,1071,0.0006718635559082031
0,0,0,2011,1071,0.0010001659393310547
0,0,0,2014,1072,0.0009989738464355469
0,0,0,2017,1072,0.0009949207305908203
0,0,0,2019,1073,0.0009970664978027344
0,0,0,2023,1073,0.0009984970092773438
0,0,0,2027,1073,0.000997304916381836
0,0,0,2030,1073,0.000997304916381836
0,0,0,2033,1075,0.0009970664978027344
0,0,0,2036,1075,0.000997304916381836
0,0,0,2040,1075,0.0009970664978027344
0,0,0,2045,1075,0.0010218620300292969
0,0,0,2049,1076,0.000997304916381836
0,0,0,2053,1076,0.000997781753540039
0,0,0,2057,1076,0.000972747802734375
0,0,0,2060,1076,0.0009217262268066406
0,0,0,2066,1076,0.0009999275207519531
0,0,0,2069,1076,0.000997304916381836
0,0,0,2075,1076,0.0009441375732421875
0,0,0,2080,1076,0.001001119613647461
0,0,0,2084,1076,0.000997781753540039
0,0,0,2089,1076,0.0009965896606445312
0,0,0,2094,1076,0.0009968280792236328
0,0,0,2101,1076,0.0009963512420654297
0,0,0,2107,1076,0.0009987354278564453
0,0,0,2112,1074,0.0009984970092773438
0,0,0,2117,1074,0.0010356903076171875
0,0,0,2123,1073,0.0009593963623046875
0,0,0,2128,1071,0.0010006427764892578
0,0,0,2135,1071,0.0009965896606445312
0,0,0,2141,1070,0.0009980201721191406
0,0,0,2146,1069,0.000997304916381836
0,0,0,2154,1067,0.001039743423461914
0,0,0,2159,1067,0.0009779930114746094
0,0,0,2166,1066,0.0009989738464355469
0,0,0,2171,1064,0.0009984970092773438
0,0,0,2181,1063,0.0009970664978027344
0,0,0,2187,1060,0.0009984970092773438
0,0,0,2195,1058,0.0009965896606445312
0,0,0,2200,1057,0.0010154247283935547
0,0,0,2205,1056,0.0010004043579101562
0,0,0,2213,1054,0.0009970664978027344
0,0,0,2218,1053,0.000997304916381836
0,0,0,2224,1052,0.0009975433349609375
0,0,0,2232,1048,0.000997304916381836
0,0,0,2236,1047,0.000997781753540039
0,0,0,2243,1046,0.0009958744049072266
0,0,0,2248,1044,0.0009970664978027344
0,0,0,2256,1041,0.000997781753540039
0,0,0,2260,1038,0.000997304916381836
0,0,0,2265,1037,0.0009982585906982422
0,0,0,2269,1035,0.0009963512420654297
0,0,0,2275,1033,0.0009980201721191406
0,0,0,2279,1031,0.0009970664978027344
0,0,0,2284,1029,0.0009980201721191406
0,0,0,2288,1027,0.0009970664978027344
0,0,0,2290,1024,0.0009968280792236328
0,0,0,2294,1022,0.0009965896606445312
0,0,0,2298,1020,0.0009984970092773438
0,0,0,2301,1018,0.000997304916381836
0,0,0,2305,1014,0.0009970664978027344
0,0,0,2307,1011,0.0009965896606445312
0,0,0,2310,1010,0.0
0,0,0,2312,1008,0.0009968280792236328
0,0,0,2314,1005,0.0009970664978027344
0,0,0,2316,1003,0.0009980201721191406
0,0,0,2318,1000,0.0009975433349609375
0,0,0,2319,996,0.0009989738464355469
0,0,0,2322,995,0.0009946823120117188
0,0,0,2323,993,0.0009980201721191406
0,0,0,2324,989,0.00017189979553222656
0,0,0,2324,987,0.001001119613647461
0,0,0,2326,984,0.000997304916381836
0,0,0,2327,982,0.0009958744049072266
0,0,0,2328,979,0.0009984970092773438
0,0,0,2328,976,0.000997304916381836
0,0,0,2328,975,0.000997304916381836
0,0,0,2329,971,0.0009965896606445312
0,0,0,2329,969,0.000997304916381836
0,0,0,2329,967,0.0009975433349609375
0,0,0,2329,965,0.000997304916381836
0,0,0,2329,961,0.0009980201721191406
0,0,0,2329,959,0.0013985633850097656
0,0,0,2329,956,0.0009999275207519531
0,0,0,2329,953,0.0009975433349609375
0,0,0,2329,950,0.000997304916381836
0,0,0,2329,947,0.0009975433349609375
0,0,0,2329,944,0.0009968280792236328
0,0,0,2327,940,0.0009975433349609375
0,0,0,2327,938,0.0009970664978027344
0,0,0,2326,934,0.000997304916381836
0,0,0,2325,932,0.0009975433349609375
0,0,0,2324,928,0.000997304916381836
0,0,0,2322,924,0.0009975433349609375
0,0,0,2321,922,0.0009965896606445312
0,0,0,2320,918,0.0009975433349609375
0,0,0,2317,914,0.000997304916381836
0,0,0,2316,910,0.0009970664978027344
0,0,0,2315,908,0.000997304916381836
0,0,0,2312,904,0.000997781753540039
0,0,0,2311,902,0.0009980201721191406
0,0,0,2307,898,0.0009963512420654297
0,0,0,2306,895,0.0009982585906982422
0,0,0,2303,891,0.0010042190551757812
0,0,0,2301,889,0.0009989738464355469
0,0,0,2298,885,0.0010006427764892578
0,0,0,2294,882,0.0009961128234863281
0,0,0,2292,880,0.0010149478912353516
0,0,0,2289,876,0.0009963512420654297
0,0,0,2287,873,0.0009949207305908203
0,0,0,2281,871,0.0009953975677490234
0,0,0,2278,867,0.0010027885437011719
0,0,0,2275,865,0.0009970664978027344
0,0,0,2271,863,0.0009999275207519531
0,0,0,2267,860,0.0009992122650146484
0,0,0,2264,858,0.0009937286376953125
0,0,0,2259,855,0.000997304916381836
0,0,0,2255,854,0.0009965896606445312
0,0,0,2249,851,0.0009984970092773438
0,0,0,2245,849,0.0009965896606445312
0,0,0,2241,847,0.0009970664978027344
0,0,0,2238,846,0.000997781753540039
0,0,0,2230,843,0.0009989738464355469
0,0,0,2226,841,0.000995635986328125
0,0,0,2221,840,0.000997781753540039
0,0,0,2216,839,0.0009968280792236328
0,0,0,2210,837,0.0009975433349609375
0,0,0,2205,837,0.0009970664978027344
0,0,0,2201,836,0.0009968280792236328
0,0,0,2196,835,0.0009984970092773438
0,0,0,2191,835,0.0009942054748535156
0,0,0,2185,833,0.0009713172912597656
0,0,0,2180,833,0.0010225772857666016
0,0,0,2175,832,0.0009970664978027344
0,0,0,2169,832,0.0009965896606445312
0,0,0,2162,832,0.0009975433349609375
0,0,0,2157,832,0.0009975433349609375
0,0,0,2152,832,0.0009970664978027344
0,0,0,2147,832,0.0009949207305908203
0,0,0,2143,832,0.0009999275207519531
0,0,0,2136,832,0.0009987354278564453
0,0,0,2131,832,0.0009961128234863281
0,0,0,2125,832,0.0009980201721191406
0,0,0,2122,832,0.0009710788726806641
0,0,0,2116,832,0.0009989738464355469
0,0,0,2109,832,0.0010213851928710938
0,0,0,2106,832,0.0009975433349609375
0,0,0,2099,832,0.0009965896606445312
0,0,0,2095,832,0.0009970664978027344
0,0,0,2089,834,0.000997304916381836
0,0,0,2084,835,0.000997781753540039
0,0,0,2079,835,0.0009968280792236328
0,0,0,2075,836,0.0009734630584716797
0,0,0,2070,838,0.0009975433349609375
0,0,0,2066,839,0.0010190010070800781
0,0,0,2060,840,0.0010001659393310547
0,0,0,2057,842,0.0010068416595458984
