user,session,time,x,y,rotation
242,3362,1363966595035,796,498,1
242,3362,1363966596517,794,490,1
242,3362,1363966596751,794,490,1
242,3362,1363966599076,791,495,1
242,3362,1363966599637,790,490,1
242,3362,1363966599715,790,490,1
242,3362,1363966599809,789,490,1
242,3362,1363966600277,789,482,1
242,3362,1363966600339,788,490,1
242,3362,1363966600433,786,493,1
242,3362,1363966600745,786,491,1
242,3362,1363966600807,786,491,1
242,3362,1363966600885,786,491,1
242,3362,1363966602352,786,489,1
242,3362,1363966602398,786,489,1
242,3362,1363966602492,786,489,1
242,3362,1363966602913,786,489,1
242,3362,1363966602976,786,489,1
242,3362,1363966603350,786,487,1
242,3362,1363966603412,786,487,1
242,3362,1363966603475,786,489,1
242,3362,1363966603927,786,489,1
242,3362,1363966603974,786,489,1
242,3362,1363966604068,786,489,1
242,3362,1363966604442,786,489,1
242,3362,1363966604489,786,489,1
242,3362,1363966604520,786,489,1
242,3362,1363966604567,786,489,1
242,3362,1363966605035,786,488,1
242,3362,1363966605082,786,489,1
242,3362,1363966605128,786,490,1
242,3362,1363966605175,786,491,1
242,3362,1363966605253,786,491,1
242,3362,1363966606205,786,488,1
242,3362,1363966606252,786,489,1
242,3362,1363966606330,786,490,1
242,3362,1363966607843,783,501,1
242,3362,1363966607874,783,501,1
242,3362,1363966607905,783,502,1
242,3362,1363966607968,783,502,1
242,3362,1363966608451,783,500,1
242,3362,1363966608482,783,500,1
242,3362,1363966608498,783,500,1
242,3362,1363966608529,783,500,1
242,3362,1363966608576,783,500,1
242,3362,1363966609169,783,500,1
242,3362,1363966609216,782,500,1
242,3362,1363966609262,782,500,1
242,3362,1363966609309,782,500,1
242,3362,1363966609418,782,500,1
242,3362,1363966609496,782,500,1
242,3362,1363966610042,777,497,1
242,3362,1363966610074,776,497,1
242,3362,1363966610105,776,497,1
242,3362,1363966610136,775,498,1
242,3362,1363966610183,773,498,1
242,3362,1363966610245,773,498,1
242,3362,1363966610760,773,498,1
242,3362,1363966610791,773,498,1
242,3362,1363966610822,773,499,1
242,3362,1363966610854,773,499,1
242,3362,1363966610885,773,499,1
242,3362,1363966611400,773,499,1
242,3362,1363966611462,773,499,1
242,3362,1363966611509,773,500,1
242,3362,1363966611540,773,501,1
242,3362,1363966611587,773,501,1
242,3362,1363966612913,773,501,1
242,3362,1363966612944,773,501,1
242,3362,1363966613006,772,502,1
242,3362,1363966620541,744,493,1
242,3362,1363966620604,744,493,1
242,3362,1363966621337,729,482,-1
242,3362,1363966621368,729,482,-1
242,3362,1363966621399,729,482,-1
242,3362,1363966621430,729,482,-1
242,3362,1363966621462,729,482,-1
242,3362,1363966621493,729,482,-1
242,3362,1363966621508,729,482,-1
242,3362,1363966621540,728,482,-1
242,3362,1363966621571,728,482,-1
242,3362,1363966621945,650,441,-1
242,3362,1363966621961,651,441,-1
242,3362,1363966621976,652,440,-1
242,3362,1363966621992,652,440,-1
242,3362,1363966622008,652,440,-1
242,3362,1363966622008,652,440,-1
242,3362,1363966622023,652,440,-1
242,3362,1363966622039,652,440,-1
242,3362,1363966622054,652,440,-1
242,3362,1363966622070,652,440,-1
242,3362,1363966622132,652,440,-1
242,3362,1363966622476,637,429,-1
242,3362,1363966622491,637,429,-1
242,3362,1363966622507,637,429,-1
242,3362,1363966622507,637,429,-1
242,3362,1363966622522,637,429,-1
242,3362,1363966622538,637,429,-1
242,3362,1363966622554,637,429,-1
242,3362,1363966622554,637,429,-1
242,3362,1363966622585,635,429,-1
242,3362,1363966622632,630,429,-1
242,3362,1363966623006,628,427,-1
242,3362,1363966623037,628,427,-1
242,3362,1363966623053,628,427,-1
242,3362,1363966623068,628,427,-1
242,3362,1363966623068,628,427,-1
242,3362,1363966623084,628,427,-1
242,3362,1363966623100,628,427,-1
242,3362,1363966623115,628,427,-1
242,3362,1363966623146,628,427,-1
242,3362,1363966623770,634,420,-1
242,3362,1363966623786,635,420,-1
242,3362,1363966623802,635,420,-1
242,3362,1363966623802,635,420,-1
242,3362,1363966623817,635,420,-1
242,3362,1363966623833,635,420,-1
242,3362,1363966623833,635,420,-1
242,3362,1363966623848,635,420,-1
242,3362,1363966623911,635,420,-1
242,3362,1363966624441,635,416,-1
242,3362,1363966624457,635,416,-1
242,3362,1363966624472,635,416,-1
242,3362,1363966624472,634,416,-1
242,3362,1363966624488,634,416,-1
242,3362,1363966624488,633,416,-1
242,3362,1363966624504,632,416,-1
242,3362,1363966624535,622,415,-1
242,3362,1363966624956,606,406,-1
242,3362,1363966624972,606,406,-1
242,3362,1363966624987,606,406,-1
242,3362,1363966625003,606,406,-1
242,3362,1363966625003,606,406,-1
242,3362,1363966625018,606,407,-1
242,3362,1363966625018,605,409,-1
242,3362,1363966625050,604,409,-1
242,3362,1363966625081,603,410,-1
242,3362,1363966626672,597,409,-1
242,3362,1363966626688,597,409,-1
242,3362,1363966626719,597,409,-1
242,3362,1363966626734,597,409,-1
242,3362,1363966626750,597,409,-1
242,3362,1363966626766,597,409,-1
242,3362,1363966626797,597,409,-1
242,3362,1363966627499,597,409,-1
242,3362,1363966627530,597,409,-1
242,3362,1363966627546,597,409,-1
242,3362,1363966627561,597,409,-1
242,3362,1363966627577,597,409,-1
242,3362,1363966627592,597,409,-1
242,3362,1363966627608,596,409,-1
242,3362,1363966643317,509,353,-1
242,3362,1363966643333,509,351,-1
242,3362,1363966643348,509,351,-1
242,3362,1363966643348,509,351,-1
242,3362,1363966643364,509,351,-1
242,3362,1363966643380,509,351,-1
242,3362,1363966643395,509,351,-1
242,3362,1363966643411,509,351,-1
242,3362,1363966648996,67,445,1
242,3362,1363966649042,67,445,1
242,3362,1363966649105,67,444,1
242,3362,1363966651788,105,584,-1
242,3362,1363966651850,105,584,-1
242,3362,1363966651975,105,584,-1
242,3364,1363966776884,744,813,1
242,3364,1363966777836,547,736,1
242,3364,1363966777898,548,738,1
242,3364,1363966777961,548,740,1
242,3364,1363966782298,545,713,1
242,3364,1363966782344,545,713,1
242,3364,1363966782391,545,714,1
242,3364,1363966782438,545,714,1
242,3364,1363966783702,537,710,1
242,3364,1363966783826,536,713,1
242,3364,1363966784326,535,720,1
242,3364,1363966784450,535,721,1
242,3364,1363966785886,534,725,1
242,3364,1363966786369,534,726,1
242,3364,1363966786463,534,728,1
242,3364,1363966786541,534,730,1
242,3364,1363966790846,534,731,1
242,3364,1363966790909,534,732,1
242,3364,1363966790971,534,733,1
242,3364,1363966792297,534,733,1
242,3364,1363966792344,534,734,1
242,3364,1363966792375,534,734,1
242,3364,1363966792438,534,734,1
242,3364,1363966793171,534,734,1
242,3364,1363966793202,534,734,1
242,3364,1363966793233,534,735,1
242,3364,1363966793264,534,735,1
242,3364,1363966793842,534,735,-1
242,3364,1363966793873,534,735,-1
242,3364,1363966793873,534,735,-1
242,3364,1363966793904,534,736,-1
242,3364,1363966793920,534,736,-1
242,3364,1363966793951,534,736,-1
242,3364,1363966794419,534,736,-1
242,3364,1363966794466,534,736,-1
242,3364,1363966794497,534,736,-1
242,3364,1363966794575,534,736,-1
242,3364,1363966819831,721,663,1
242,3364,1363966819862,721,663,1
242,3364,1363966819894,719,661,1
242,3364,1363966819925,715,657,1
242,3364,1363966819940,712,654,1
242,3364,1363966819987,708,651,1
242,3364,1363966820502,716,645,1
242,3364,1363966820549,716,645,1
242,3364,1363966820580,716,645,1
242,3364,1363966820611,716,645,1
242,3364,1363966820642,716,645,1
242,3364,1363966821173,716,642,1
242,3364,1363966821188,714,644,1
242,3364,1363966821220,714,645,1
242,3364,1363966821251,714,646,1
242,3364,1363966821298,714,647,1
242,3364,1363966834698,675,648,1
242,3364,1363966834745,675,648,1
242,3364,1363966834807,675,648,1
242,3364,1363966834901,675,648,1
242,3364,1363966837241,654,640,1
242,3364,1363966837303,654,640,1
242,3364,1363966837350,653,641,1
242,3364,1363966837444,652,642,1
242,3364,1363966838083,651,642,1
242,3364,1363966838130,646,646,1
242,3364,1363966838177,643,649,1
242,3364,1363966838239,642,650,1
242,3364,1363966838302,642,650,1
242,3364,1363966838754,656,624,1
242,3364,1363966839050,664,623,1
242,3364,1363966839082,664,625,1
242,3364,1363966839113,664,625,1
242,3364,1363966839128,664,625,1
242,3364,1363966839160,664,625,1
242,3364,1363966839191,664,625,1
242,3364,1363966839690,663,625,1
242,3364,1363966839721,663,625,1
242,3364,1363966839752,663,625,1
242,3364,1363966839784,663,625,1
242,3364,1363966839830,662,625,1
242,3364,1363966839862,662,625,1
242,3364,1363966840330,661,619,1
242,3364,1363966840376,661,619,1
242,3364,1363966840408,661,619,1
242,3364,1363966840439,660,619,1
242,3364,1363966840454,660,620,1
242,3364,1363966840486,659,620,1
242,3364,1363966840517,659,620,1
242,3364,1363966882170,455,491,1
242,3364,1363966882248,455,493,1
242,3364,1363966883418,650,552,1
242,3364,1363966883465,645,552,1
242,3364,1363966883511,643,552,1
242,3364,1363966883574,642,552,1
242,3364,1363966886522,508,509,1
242,3364,1363966886569,504,511,1
242,3364,1363966886631,502,512,1
242,3364,1363966888706,493,501,-1
242,3364,1363966888722,493,501,-1
242,3364,1363966888753,493,501,-1
242,3364,1363966888769,493,501,-1
242,3364,1363966888800,493,501,-1
242,3364,1363966888847,493,501,-1
242,3364,1363966889346,494,500,1
242,3364,1363966889377,494,500,1
242,3364,1363966889393,494,500,1
242,3364,1363966889408,494,500,1
242,3364,1363966889424,494,500,1
242,3364,1363966889439,494,499,1
242,3364,1363966889907,494,496,1
242,3364,1363966889939,494,497,1
242,3364,1363966889985,494,498,1
242,3364,1363966892559,712,522,-1
242,3364,1363966892591,712,522,-1
242,3364,1363966892622,712,522,-1
242,3364,1363966892653,712,522,-1
242,3364,1363966892684,712,522,-1
242,3364,1363966892715,712,522,-1
242,3364,1363966892747,712,522,-1
242,3364,1363966893137,697,502,-1
242,3364,1363966893152,697,502,-1
242,3364,1363966893168,697,502,-1
242,3364,1363966893183,697,502,-1
242,3364,1363966893199,697,502,-1
242,3364,1363966893230,697,502,-1
242,3364,1363966896350,686,659,1
242,3364,1363966896413,682,652,1
242,3364,1363966896475,682,652,1
242,3364,1363966896522,682,652,1
242,3364,1363966896569,681,652,1
242,3364,1363966897021,674,643,1
242,3364,1363966897052,672,643,1
242,3364,1363966897068,671,643,1
242,3364,1363966897083,670,643,1
242,3364,1363966897099,668,642,1
242,3364,1363966897130,666,640,1
242,3364,1363966897661,663,636,1
242,3364,1363966897676,663,636,1
242,3364,1363966897707,663,636,1
242,3364,1363966897739,663,636,1
242,3364,1363966898441,658,612,-1
242,3364,1363966898456,658,612,-1
242,3364,1363966898472,658,612,-1
242,3364,1363966898487,658,612,-1
242,3364,1363966898550,658,612,-1
243,3535,1365951294101,334,312,1
243,3535,1365951294149,334,312,1
243,3535,1365951294213,334,312,1
243,3535,1365951294605,334,312,1
243,3535,1365951294621,334,312,1
243,3535,1365951294653,334,312,1
243,3535,1365951294981,334,312,1
243,3535,1365951294997,334,312,1
243,3535,1365951295021,334,312,1
243,3535,1365951295469,334,312,1
243,3535,1365951295485,334,312,1
243,3535,1365951295501,334,312,1
243,3535,1365951295533,334,312,1
243,3535,1365951295813,334,312,1
243,3535,1365951295837,334,312,1
243,3535,1365951295853,334,312,1
243,3535,1365951304653,243,496,1
243,3535,1365951304685,243,496,1
243,3535,1365951304709,243,496,1
243,3535,1365951304733,243,496,1
243,3535,1365951304765,243,496,1
243,3535,1365951305053,243,496,1
243,3535,1365951305069,243,496,1
243,3535,1365951305085,243,496,1
243,3535,1365951305093,243,496,1
243,3535,1365951305117,243,496,1
243,3535,1365951305405,243,496,1
243,3535,1365951305429,243,496,1
243,3535,1365951308997,244,496,-1
243,3535,1365951309045,244,496,-1
243,3535,1365951309485,244,496,-1
243,3535,1365951309509,244,496,-1
243,3535,1365951309525,244,496,-1
243,3535,1365951309565,244,496,-1
243,3535,1365951310021,244,496,-1
243,3535,1365951310045,244,496,-1
243,3535,1365951310061,244,496,-1
243,3535,1365951310093,244,496,-1
243,3535,1365951312717,244,496,1
243,3535,1365951316260,244,496,1
243,3535,1365951316284,244,496,1
243,3535,1365951316308,244,496,1
243,3535,1365951316348,244,496,1
243,3535,1365951316628,244,496,1
243,3535,1365951316644,244,496,1
243,3535,1365951316652,244,496,1
243,3535,1365951316668,244,496,1
243,3535,1365951325773,244,496,-1
243,3535,1365951325805,244,496,-1
243,3535,1365951325869,244,496,-1
243,3535,1365951326189,244,496,-1
243,3535,1365951326213,244,496,-1
243,3535,1365951326229,244,496,-1
243,3535,1365951326253,244,496,-1
243,3535,1365951326661,244,496,-1
243,3535,1365951326693,244,496,-1
243,3535,1365951326709,244,496,-1
243,3535,1365951326749,244,496,-1
243,3535,1365951334092,482,725,1
243,3535,1365951334324,482,725,1
243,3535,1365951334444,482,725,1
243,3535,1365951335604,482,725,1
243,3535,1365951336500,482,725,1
243,3535,1365951336548,482,725,1
243,3537,1365951538723,360,474,1
243,3537,1365951538779,360,474,1
243,3537,1365951538819,360,474,1
243,3537,1365951538875,360,474,1
243,3537,1365951538931,360,474,1
243,3537,1365951541635,361,470,1
243,3537,1365951541659,361,470,1
243,3537,1365951541683,361,470,1
243,3537,1365951541715,361,470,1
243,3537,1365951541763,361,470,1
243,3537,1365951542147,361,470,1
243,3537,1365951542163,361,470,1
243,3537,1365951542179,361,470,1
243,3537,1365951542187,361,470,1
243,3537,1365951542203,361,470,1
243,3537,1365951542243,361,470,1
243,3537,1365951542539,361,470,1
243,3537,1365951542555,361,470,1
243,3537,1365951542563,361,470,1
243,3537,1365951542579,361,470,1
243,3537,1365951542603,361,470,1
243,3537,1365951542883,361,470,1
243,3537,1365951542899,361,470,1
243,3537,1365951542916,361,470,1
243,3537,1365951542923,361,470,1
243,3537,1365951542947,361,470,1
243,3537,1365951543323,361,470,1
243,3537,1365951543347,361,470,1
243,3537,1365951543379,361,470,1
243,3537,1365951543427,361,470,1
243,3537,1365951543795,361,470,1
243,3537,1365951543819,361,470,1
243,3537,1365951543843,361,470,1
243,3537,1365951543867,361,470,1
243,3537,1365951544179,361,470,1
243,3537,1365951544203,361,470,1
243,3537,1365951544219,361,470,1
243,3537,1365951544235,361,470,1
243,3537,1365951544251,361,470,1
243,3537,1365951544299,361,470,1
243,3537,1365951544555,361,470,1
243,3537,1365951544564,361,470,1
243,3537,1365951544579,361,470,1
243,3537,1365951544587,361,470,1
243,3537,1365951544611,361,470,1
243,3537,1365951544915,361,470,1
243,3537,1365951544931,361,470,1
243,3537,1365951544939,361,470,1
243,3537,1365951544955,361,470,1
243,3537,1365951544979,361,470,1
243,3537,1365951545243,361,470,1
243,3537,1365951545259,361,470,1
243,3537,1365951545275,361,470,1
243,3537,1365951545291,361,470,1
243,3537,1365951545323,361,470,1
243,3537,1365951545595,361,470,1
243,3537,1365951545611,361,470,1
243,3537,1365951545619,361,470,1
243,3537,1365951545635,361,470,1
243,3537,1365951545651,361,470,1
243,3537,1365951546563,361,470,1
243,3537,1365951546579,361,470,1
243,3537,1365951546595,361,470,1
243,3537,1365951546603,361,470,1
243,3537,1365951546619,361,470,1
243,3537,1365951546907,361,470,1
243,3537,1365951546915,361,470,1
243,3537,1365951546931,361,470,1
243,3537,1365951546939,361,470,1
243,3537,1365951546947,361,470,1
243,3537,1365951546987,361,470,1
243,3537,1365951547227,361,470,1
243,3537,1365951547235,361,470,1
243,3537,1365951547251,361,470,1
243,3537,1365951547259,361,470,1
243,3537,1365951547274,361,470,1
243,3537,1365951547940,361,470,1
243,3537,1365951547956,361,470,1
243,3537,1365951547972,361,470,1
243,3537,1365951551139,361,470,-1
243,3537,1365951551163,361,470,-1
243,3537,1365951551171,361,470,-1
243,3537,1365951551187,361,470,-1
243,3537,1365951551211,361,470,-1
243,3537,1365951551259,361,470,-1
243,3537,1365951551515,361,470,-1
243,3537,1365951551531,361,470,-1
243,3537,1365951551539,361,470,-1
243,3537,1365951551547,361,470,-1
243,3537,1365951551555,361,470,-1
243,3537,1365951551571,361,470,-1
243,3537,1365951551595,361,470,-1
243,3537,1365951551859,361,470,-1
243,3537,1365951551867,361,470,-1
243,3537,1365951551884,362,469,-1
243,3537,1365951551891,362,467,-1
243,3537,1365951551901,362,466,-1
243,3537,1365951551907,363,466,-1
243,3537,1365951551931,363,465,-1
243,3537,1365951551987,363,465,-1
243,3537,1365951552195,363,464,-1
243,3537,1365951552203,363,464,-1
243,3537,1365951552212,363,464,-1
243,3537,1365951552219,363,464,-1
243,3537,1365951552227,363,464,-1
243,3537,1365951552243,363,464,-1
243,3537,1365951552267,363,464,-1
243,3537,1365951552507,363,464,-1
243,3537,1365951552523,363,464,-1
243,3537,1365951552531,363,464,-1
243,3537,1365951552539,363,464,-1
243,3537,1365951552547,363,464,-1
243,3537,1365951552563,363,464,-1
243,3537,1365951552571,363,464,-1
243,3537,1365951552603,363,464,-1
243,3537,1365951552867,363,464,-1
243,3537,1365951552883,363,464,-1
243,3537,1365951552891,363,464,-1
243,3537,1365951552899,363,464,-1
243,3537,1365951552907,363,464,-1
243,3537,1365951552923,363,464,-1
243,3537,1365951552939,363,464,-1
243,3537,1365951552979,363,464,-1
243,3537,1365951553235,363,464,-1
243,3537,1365951553251,363,464,-1
243,3537,1365951553259,363,464,-1
243,3537,1365951553267,363,464,-1
243,3537,1365951553275,363,464,-1
243,3537,1365951553291,363,464,-1
243,3537,1365951553299,363,464,-1
243,3537,1365951553355,363,464,-1
243,3537,1365951553587,363,464,-1
243,3537,1365951553595,363,464,-1
243,3537,1365951553603,363,464,-1
243,3537,1365951553611,363,464,-1
243,3537,1365951553619,363,464,-1
243,3537,1365951553635,363,464,-1
243,3537,1365951553651,363,464,-1
243,3537,1365951553899,363,464,-1
243,3537,1365951553923,363,464,-1
243,3537,1365951553931,363,464,-1
243,3537,1365951553939,363,464,-1
243,3537,1365951553955,363,464,-1
243,3537,1365951553963,363,464,-1
243,3537,1365951553979,363,464,-1
243,3537,1365951554251,363,464,-1
243,3537,1365951554275,363,464,-1
243,3537,1365951554283,363,464,-1
243,3537,1365951554291,363,464,-1
243,3537,1365951554299,363,464,-1
243,3537,1365951554307,363,464,-1
243,3537,1365951554315,363,464,-1
243,3537,1365951554339,363,464,-1
243,3537,1365951554611,363,464,-1
243,3537,1365951554635,363,464,-1
243,3537,1365951554651,363,464,-1
243,3537,1365951554667,363,464,-1
243,3537,1365951554675,363,464,-1
243,3537,1365951554691,363,464,-1
243,3539,1365951764337,898,704,1
243,3539,1365951764402,898,704,1
243,3539,1365951764482,898,704,1
243,3539,1365951764538,898,704,1
243,3539,1365951766041,962,729,1
243,3539,1365951766082,962,729,1
243,3539,1365951774505,946,629,1
243,3539,1365951774577,946,629,1
243,3539,1365951774673,946,629,1
243,3539,1365951775066,946,629,1
243,3539,1365951775090,946,629,1
243,3539,1365951775114,946,629,1
243,3539,1365951775426,946,629,1
243,3539,1365951775458,946,629,1
243,3539,1365951775474,946,629,1
243,3539,1365951775506,946,629,1
243,3539,1365951775842,946,629,1
243,3539,1365951775866,946,629,1
243,3539,1365951775882,946,629,1
243,3539,1365951775906,946,629,1
243,3539,1365951776194,946,629,1
243,3539,1365951777130,946,629,1
243,3539,1365951777226,946,629,1
243,3539,1365951777274,946,629,1
243,3539,1365951778482,946,629,1
243,3539,1365951778522,946,629,1
243,3539,1365951778570,946,629,1
243,3539,1365951778658,946,629,1
243,3539,1365951778738,946,629,1
243,3539,1365951779098,946,629,1
243,3539,1365951779114,946,629,1
243,3539,1365951779130,946,629,1
243,3539,1365951779146,946,629,1
243,3539,1365951779170,946,629,1
243,3539,1365951779442,946,629,1
243,3539,1365951779458,946,629,1
243,3539,1365951779474,946,629,1
243,3539,1365951779498,946,629,1
243,3539,1365951779554,946,629,1
243,3539,1365951779890,946,629,1
243,3539,1365951779914,946,629,1
243,3539,1365951779930,946,629,1
243,3539,1365951779962,946,629,1
243,3539,1365951817097,579,570,1
243,3539,1365951817169,579,578,1
243,3539,1365951817561,567,614,1
243,3539,1365951817601,566,617,1
7,3602,1366380294986,442,570,1
7,3602,1366380295050,442,574,1
7,3602,1366380295122,442,575,1
7,3602,1366380295210,442,575,1
7,3616,1366381182148,500,631,1
7,3616,1366381182229,510,629,1
7,3616,1366381182364,541,627,1
7,3630,1366382044657,452,670,1
7,3630,1366382044705,457,669,1
7,3630,1366382044922,464,664,1
7,3644,1366382805683,612,890,1
7,3644,1366382807403,650,806,1
7,3659,1366383442721,339,678,1
7,3659,1366383442777,344,681,1
8,3603,1366380459992,739,732,1
8,3603,1366380460064,739,732,1
8,3617,1366381230809,449,697,1
8,3617,1366381230849,449,697,1
8,3628,1366382028935,808,746,1
8,3628,1366382029039,807,744,1
8,3643,1366382754193,586,567,1
8,3643,1366382754343,586,567,1
8,3643,1366382754838,586,567,1
8,3658,1366383433543,371,623,1
8,3658,1366383433591,372,624,1
9,3642,1366382679445,701,593,1
9,3642,1366382679469,701,593,1
9,3642,1366382680149,701,593,1
9,3642,1366382810635,896,516,1
9,3642,1366382810739,896,516,1
9,3642,1366382813154,683,585,-1
9,3642,1366382813938,692,562,-1
9,3646,1366382856117,687,763,1
9,3646,1366382856173,687,763,1
9,3651,1366383087043,710,712,1
9,3651,1366383087079,710,712,1
11,3599,1366380234875,453,688,1
11,3599,1366380234906,453,688,1
11,3599,1366380254321,575,764,1
11,3599,1366380301791,841,569,1
11,3599,1366380301821,837,567,1
11,3599,1366380301845,835,567,1
11,3619,1366381290159,622,647,1
11,3619,1366381290191,622,649,1
11,3632,1366382105251,515,534,1
11,3632,1366382105275,514,533,1
11,3632,1366382105299,513,531,1
11,3632,1366382105772,515,517,1
11,3647,1366382857933,597,590,1
11,3647,1366382858261,597,588,1
11,3647,1366382858589,599,585,1
11,3647,1366382858629,600,585,1
11,3660,1366383448296,414,431,1
11,3660,1366383448320,415,432,1
11,3660,1366383448360,415,432,1
11,3660,1366383450846,403,483,1
12,3620,1366381401374,232,716,1
12,3620,1366381406760,232,726,1
12,3637,1366382446731,181,713,1
12,3637,1366382446875,181,713,1
12,3645,1366382853753,102,606,1
12,3645,1366382853921,102,606,1
172,3576,1366127097299,393,282,1
172,3576,1366127097339,393,282,1
172,3576,1366127097883,393,282,1
172,3576,1366127097932,393,282,1
172,3576,1366127098387,393,282,1
172,3576,1366127098451,393,282,1
172,3576,1366127101643,34,349,-1
172,3577,1366127353624,42,261,1
172,3577,1366127353672,42,261,1
172,3577,1366127354048,45,260,1
172,3577,1366127354088,45,260,1
172,3577,1366127354128,45,260,1
172,3578,1366127668109,425,212,1
172,3578,1366127668125,425,212,1
172,3578,1366127668149,425,212,1
172,3578,1366127668165,425,212,1
172,3578,1366127668205,425,212,1
172,3579,1366127972000,83,446,1
172,3579,1366127972032,83,446,1
172,3579,1366127972088,83,446,1
172,3579,1366127972448,83,443,1
172,3579,1366127972512,83,443,1
172,3580,1366128320786,341,365,1
172,3580,1366128320810,341,365,1
172,3580,1366128320834,341,365,1
172,3580,1366128320866,341,365,1
172,3580,1366128321962,455,527,1
172,3581,1366128602197,96,247,1
172,3581,1366128602253,96,247,1
172,3581,1366128602629,96,247,1
172,3581,1366128602701,96,247,1
172,3581,1366128602829,96,247,1
172,3581,1366128603005,96,247,1
172,3581,1366128606541,494,344,-1
172,3581,1366128606597,494,344,-1
172,3582,1366128838127,127,385,1
172,3582,1366128838183,127,385,1
172,3582,1366128838271,127,385,1
172,3582,1366128838799,116,389,1
172,3582,1366128838895,116,389,1
172,3582,1366128839120,116,389,1
172,3582,1366128842647,515,326,-1
172,3583,1366129078433,127,292,1
172,3583,1366129078482,127,292,1
172,3583,1366129078897,127,292,1
172,3583,1366129078937,127,292,1
172,3583,1366129078961,127,292,1
172,3583,1366129079033,127,292,1
172,3583,1366129082002,437,328,-1
172,3583,1366129082074,437,328,-1
174,3553,1366029947047,354,647,1
174,3553,1366029947111,354,647,1
174,3553,1366029947159,354,647,1
174,3553,1366029947903,355,643,1
174,3553,1366029947975,355,643,1
175,3409,1364943826932,498,571,0
175,3409,1364943826935,498,571,0
175,3409,1364943826941,498,571,0
175,3409,1364943826951,498,571,0
175,3409,1364943826957,498,571,0
175,3409,1364943826960,498,571,0
175,3409,1364943826966,498,571,0
175,3409,1364943826976,498,571,0
175,3409,1364943826982,498,571,0
175,3409,1364943826985,498,571,0
175,3409,1364943826991,498,571,0
175,3409,1364943827000,498,571,0
175,3409,1364943827006,498,571,0
175,3409,1364943827009,498,571,0
175,3409,1364943827015,498,571,0
175,3409,1364943827025,498,571,0
175,3409,1364943827031,498,571,0
175,3409,1364943827034,498,571,0
175,3409,1364943827040,498,571,0
175,3409,1364943827050,498,571,0
175,3409,1364943827056,498,571,0
175,3409,1364943827059,498,571,0
175,3409,1364943827065,498,571,0
175,3409,1364943827075,498,571,0
175,3409,1364943827081,498,571,0
175,3409,1364943827084,498,571,0
175,3409,1364943827090,498,571,0
175,3409,1364943827100,498,571,0
175,3409,1364943827106,498,571,0
175,3409,1364943827108,498,571,0
175,3409,1364943827114,498,571,0
175,3409,1364943827125,498,571,0
175,3409,1364943827131,498,571,0
175,3409,1364943827134,498,571,0
175,3409,1364943827140,498,571,0
175,3409,1364943827150,498,571,0
175,3409,1364943827156,498,571,0
175,3409,1364943827159,498,571,0
175,3409,1364943827165,498,571,0
175,3409,1364943827175,498,571,0
175,3409,1364943827181,498,571,0
175,3409,1364943827205,498,571,0
175,3409,1364943827208,498,571,0
175,3409,1364943827214,498,571,0
175,3409,1364943827225,498,571,0
175,3409,1364943827233,498,571,0
175,3409,1364943827253,498,571,0
175,3409,1364943827682,498,571,0
175,3409,1364943827688,498,571,0
175,3409,1364943827697,498,571,0
175,3409,1364943827704,498,571,0
175,3409,1364943827706,498,571,0
175,3409,1364943827712,498,571,0
175,3409,1364943827722,498,571,0
175,3409,1364943827728,498,571,0
175,3409,1364943827731,498,571,0
175,3409,1364943827737,498,571,0
175,3409,1364943827747,498,571,0
175,3409,1364943827753,498,571,0
175,3409,1364943827756,498,571,0
175,3409,1364943827762,498,571,0
175,3409,1364943827772,498,571,0
175,3409,1364943827778,498,571,0
175,3409,1364943827781,498,571,0
175,3409,1364943827787,498,571,0
175,3409,1364943827797,498,571,0
175,3409,1364943827803,498,571,0
175,3409,1364943827806,498,571,0
175,3409,1364943827813,498,571,0
175,3409,1364943827822,498,571,0
175,3409,1364943827828,498,571,0
175,3409,1364943827831,498,571,0
175,3409,1364943827837,498,571,0
175,3409,1364943827847,498,571,0
175,3409,1364943827853,498,571,0
175,3409,1364943827856,498,571,0
175,3409,1364943827862,498,571,0
175,3409,1364943827872,498,571,0
175,3409,1364943827878,498,571,0
175,3409,1364943827881,498,571,0
175,3409,1364943827887,498,571,0
175,3409,1364943827897,498,571,0
175,3409,1364943827903,498,571,0
175,3409,1364943827906,498,571,0
175,3409,1364943827912,498,571,0
175,3409,1364943827922,498,571,0
175,3409,1364943827927,498,571,0
175,3409,1364943827930,498,571,0
175,3409,1364943827946,498,571,0
175,3409,1364943827952,498,571,0
175,3409,1364943827961,498,571,0
175,3409,1364943827978,498,571,0
175,3409,1364943827986,498,571,0
175,3409,1364943828002,498,571,0
175,3409,1364943828021,498,571,0
175,3409,1364943828036,498,571,0
175,3409,1364943828055,498,571,0
175,3409,1364943828136,498,571,0
175,3409,1364943828220,498,571,0
175,3409,1364943828235,498,571,0
175,3409,1364943828251,498,571,0
175,3409,1364943828260,498,571,0
175,3409,1364943828276,498,571,0
175,3409,1364943828279,498,571,0
175,3409,1364943828295,498,571,0
175,3409,1364943828304,498,571,0
175,3409,1364943828320,498,571,0
175,3409,1364943828335,498,571,0
175,3409,1364943828360,498,571,0
175,3410,1364944231836,691,416,0
175,3410,1364944231842,691,416,0
175,3410,1364944231852,691,416,0
175,3410,1364944231858,691,416,0
175,3410,1364944231861,691,416,0
